order_id,order_date,customer_id,gender,age_group,product_id,product_name,category,unit_price,quantity,amount
O01233,2025-08-06,C021,female,30s,P14,Sneakers,Shoes,8900,1,8900
O01233,2025-08-06,C021,female,30s,P15,Loafers,Shoes,11800,1,11800
O01233,2025-08-06,C021,female,30s,P17,Tote Bag,Bags,6900,1,6900
O01234,2025-08-06,C082,male,20s,P14,Sneakers,Shoes,8900,2,17800
O01234,2025-08-06,C082,male,20s,P20,Cap,Accessories,2400,1,2400
O01235,2025-08-08,C030,female,10s,P14,Sneakers,Shoes,8900,1,8900
O01235,2025-08-08,C030,female,10s,P15,Loafers,Shoes,11800,1,11800
O01236,2025-08-08,C051,male,40s,P07,Pleated Skirt,Bottoms,5900,1,5900
O01236,2025-08-08,C051,male,40s,P13,Knit Dress,Dresses,9900,1,9900
O01237,2025-08-09,C050,female,50+,P01,T-shirt,Tops,2900,1,2900
O01237,2025-08-09,C050,female,50+,P11,Denim Jacket,Outerwear,9800,1,9800
O01238,2025-08-10,C012,female,10s,P07,Pleated Skirt,Bottoms,5900,1,5900
O01238,2025-08-10,C012,female,10s,P20,Cap,Accessories,2400,1,2400
O01239,2025-08-10,C032,male,50+,P06,Wide Pants,Bottoms,6900,1,6900
O01240,2025-08-11,C024,female,30s,P15,Loafers,Shoes,11800,1,11800
O01241,2025-08-13,C087,female,50+,P07,Pleated Skirt,Bottoms,5900,1,5900
O01241,2025-08-13,C087,female,50+,P08,Chino Pants,Bottoms,5900,2,11800
O01242,2025-08-14,C017,female,40s,P05,Skinny Denim,Bottoms,7900,1,7900
O01242,2025-08-14,C017,female,40s,P07,Pleated Skirt,Bottoms,5900,1,5900
O01242,2025-08-14,C017,female,40s,P14,Sneakers,Shoes,8900,1,8900
O01243,2025-08-15,C068,female,20s,P12,Shirt Dress,Dresses,8900,2,17800
O01244,2025-08-17,C009,female,50+,P14,Sneakers,Shoes,8900,1,8900
O01245,2025-08-17,C016,female,40s,P01,T-shirt,Tops,2900,1,2900
O01245,2025-08-17,C016,female,40s,P05,Skinny Denim,Bottoms,7900,1,7900
O01245,2025-08-17,C016,female,40s,P14,Sneakers,Shoes,8900,1,8900
O01246,2025-08-23,C031,female,20s,P08,Chino Pants,Bottoms,5900,1,5900
O01247,2025-08-23,C068,female,20s,P07,Pleated Skirt,Bottoms,5900,1,5900
O01247,2025-08-23,C068,female,20s,P17,Tote Bag,Bags,6900,1,6900
O01248,2025-08-24,C017,female,40s,P06,Wide Pants,Bottoms,6900,1,6900
O01249,2025-08-25,C027,female,40s,P06,Wide Pants,Bottoms,6900,1,6900
O01250,2025-08-26,C004,female,30s,P05,Skinny Denim,Bottoms,7900,1,7900
O01250,2025-08-26,C004,female,30s,P21,Socks Set,Accessories,1500,1,1500
O01251,2025-08-26,C009,female,50+,P05,Skinny Denim,Bottoms,7900,1,7900
O01252,2025-08-26,C025,female,20s,P06,Wide Pants,Bottoms,6900,1,6900
O01253,2025-08-28,C016,female,40s,P01,T-shirt,Tops,2900,2,5800
O01253,2025-08-28,C016,female,40s,P14,Sneakers,Shoes,8900,1,8900
O01254,2025-08-28,C020,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O01254,2025-08-28,C020,female,20s,P21,Socks Set,Accessories,1500,1,1500
O01255,2025-08-28,C028,female,20s,P04,Hoodie,Tops,5900,1,5900
O01255,2025-08-28,C028,female,20s,P11,Denim Jacket,Outerwear,9800,1,9800
O01256,2025-08-28,C044,female,20s,P01,T-shirt,Tops,2900,1,2900
O01257,2025-08-29,C033,male,40s,P01,T-shirt,Tops,2900,1,2900
O01257,2025-08-29,C033,male,40s,P08,Chino Pants,Bottoms,5900,1,5900
O01257,2025-08-29,C033,male,40s,P12,Shirt Dress,Dresses,8900,1,8900
O01258,2025-08-29,C074,male,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O01259,2025-08-31,C015,female,30s,P07,Pleated Skirt,Bottoms,5900,1,5900
O01260,2025-09-01,C072,female,40s,P08,Chino Pants,Bottoms,5900,1,5900
O01261,2025-09-01,C074,male,20s,P15,Loafers,Shoes,11800,1,11800
O01262,2025-09-02,C020,female,20s,P07,Pleated Skirt,Bottoms,5900,1,5900
O01263,2025-09-02,C064,female,40s,P02,Knit Sweater,Tops,6900,1,6900
O01263,2025-09-02,C064,female,40s,P20,Cap,Accessories,2400,1,2400
O01264,2025-09-03,C020,female,20s,P01,T-shirt,Tops,2900,2,5800
O01264,2025-09-03,C020,female,20s,P13,Knit Dress,Dresses,9900,1,9900
O01264,2025-09-03,C020,female,20s,P20,Cap,Accessories,2400,1,2400
O01265,2025-09-03,C049,female,30s,P06,Wide Pants,Bottoms,6900,1,6900
O01266,2025-09-05,C006,male,40s,P19,Scarf,Accessories,2900,1,2900
O01267,2025-09-05,C042,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O01268,2025-09-05,C060,female,30s,P05,Skinny Denim,Bottoms,7900,1,7900
O01269,2025-09-06,C019,female,40s,P01,T-shirt,Tops,2900,1,2900
O01269,2025-09-06,C019,female,40s,P06,Wide Pants,Bottoms,6900,1,6900
O01270,2025-09-07,C052,female,30s,P07,Pleated Skirt,Bottoms,5900,1,5900
O01270,2025-09-07,C052,female,30s,P11,Denim Jacket,Outerwear,9800,1,9800
O01271,2025-09-08,C013,female,20s,P01,T-shirt,Tops,2900,1,2900
O01271,2025-09-08,C013,female,20s,P15,Loafers,Shoes,11800,1,11800
O01272,2025-09-09,C005,female,20s,P09,Trench Coat,Outerwear,24800,1,24800
O01272,2025-09-09,C005,female,20s,P16,Ankle Boots,Shoes,13800,1,13800
O01272,2025-09-09,C005,female,20s,P20,Cap,Accessories,2400,1,2400
O01273,2025-09-09,C034,female,50+,P18,Shoulder Bag,Bags,9800,1,9800
O01274,2025-09-09,C059,male,30s,P02,Knit Sweater,Tops,6900,1,6900
O01274,2025-09-09,C059,male,30s,P21,Socks Set,Accessories,1500,1,1500
O01275,2025-09-10,C035,female,40s,P05,Skinny Denim,Bottoms,7900,1,7900
O01275,2025-09-10,C035,female,40s,P15,Loafers,Shoes,11800,1,11800
O01275,2025-09-10,C035,female,40s,P21,Socks Set,Accessories,1500,1,1500
O01276,2025-09-11,C025,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O01276,2025-09-11,C025,female,20s,P08,Chino Pants,Bottoms,5900,1,5900
O01276,2025-09-11,C025,female,20s,P18,Shoulder Bag,Bags,9800,1,9800
O01277,2025-09-11,C056,female,20s,P08,Chino Pants,Bottoms,5900,1,5900
O01277,2025-09-11,C056,female,20s,P12,Shirt Dress,Dresses,8900,1,8900
O01278,2025-09-12,C016,female,40s,P01,T-shirt,Tops,2900,1,2900
O01278,2025-09-12,C016,female,40s,P18,Shoulder Bag,Bags,9800,1,9800
O01279,2025-09-13,C020,female,20s,P15,Loafers,Shoes,11800,1,11800
O01279,2025-09-13,C020,female,20s,P18,Shoulder Bag,Bags,9800,1,9800
O01280,2025-09-13,C072,female,40s,P11,Denim Jacket,Outerwear,9800,1,9800
O01281,2025-09-14,C080,female,10s,P01,T-shirt,Tops,2900,1,2900
O01281,2025-09-14,C080,female,10s,P07,Pleated Skirt,Bottoms,5900,1,5900
O01282,2025-09-15,C066,female,20s,P07,Pleated Skirt,Bottoms,5900,2,11800
O01282,2025-09-15,C066,female,20s,P13,Knit Dress,Dresses,9900,1,9900
O01283,2025-09-16,C009,female,50+,P19,Scarf,Accessories,2900,1,2900
O01284,2025-09-16,C061,female,20s,P03,Blouse,Tops,4900,1,4900
O01284,2025-09-16,C061,female,20s,P08,Chino Pants,Bottoms,5900,1,5900
O01285,2025-09-17,C005,female,20s,P11,Denim Jacket,Outerwear,9800,1,9800
O01285,2025-09-17,C005,female,20s,P14,Sneakers,Shoes,8900,1,8900
O01286,2025-09-17,C028,female,20s,P04,Hoodie,Tops,5900,2,11800
O01287,2025-09-17,C074,male,20s,P03,Blouse,Tops,4900,1,4900
O01287,2025-09-17,C074,male,20s,P08,Chino Pants,Bottoms,5900,1,5900
O01287,2025-09-17,C074,male,20s,P17,Tote Bag,Bags,6900,1,6900
O01288,2025-09-18,C009,female,50+,P04,Hoodie,Tops,5900,1,5900
O01288,2025-09-18,C009,female,50+,P16,Ankle Boots,Shoes,13800,2,27600
O01289,2025-09-18,C018,female,40s,P05,Skinny Denim,Bottoms,7900,1,7900
O01289,2025-09-18,C018,female,40s,P17,Tote Bag,Bags,6900,1,6900
O01290,2025-09-18,C057,female,40s,P01,T-shirt,Tops,2900,2,5800
O01291,2025-09-19,C030,female,10s,P17,Tote Bag,Bags,6900,1,6900
O01291,2025-09-19,C030,female,10s,P20,Cap,Accessories,2400,1,2400
O01292,2025-09-20,C025,female,20s,P11,Denim Jacket,Outerwear,9800,1,9800
O01292,2025-09-20,C025,female,20s,P14,Sneakers,Shoes,8900,1,8900
O01293,2025-09-20,C067,female,20s,P10,Down Jacket,Outerwear,19800,1,19800
O01293,2025-09-20,C067,female,20s,P14,Sneakers,Shoes,8900,1,8900
O01294,2025-09-21,C021,female,30s,P05,Skinny Denim,Bottoms,7900,1,7900
O01294,2025-09-21,C021,female,30s,P15,Loafers,Shoes,11800,1,11800
O01294,2025-09-21,C021,female,30s,P18,Shoulder Bag,Bags,9800,1,9800
O01295,2025-09-21,C029,female,30s,P20,Cap,Accessories,2400,1,2400
O01296,2025-09-23,C027,female,40s,P01,T-shirt,Tops,2900,2,5800
O01297,2025-09-25,C049,female,30s,P18,Shoulder Bag,Bags,9800,1,9800
O01298,2025-09-25,C076,male,40s,P16,Ankle Boots,Shoes,13800,1,13800
O01298,2025-09-25,C076,male,40s,P20,Cap,Accessories,2400,1,2400
O01299,2025-09-27,C015,female,30s,P02,Knit Sweater,Tops,6900,1,6900
O01300,2025-09-27,C029,female,30s,P01,T-shirt,Tops,2900,1,2900
O01300,2025-09-27,C029,female,30s,P20,Cap,Accessories,2400,1,2400
O01301,2025-09-27,C066,female,20s,P16,Ankle Boots,Shoes,13800,1,13800
O01301,2025-09-27,C066,female,20s,P17,Tote Bag,Bags,6900,1,6900
O01302,2025-09-28,C076,male,40s,P16,Ankle Boots,Shoes,13800,1,13800
O01303,2025-09-29,C005,female,20s,P17,Tote Bag,Bags,6900,1,6900
O01303,2025-09-29,C005,female,20s,P18,Shoulder Bag,Bags,9800,1,9800
O01304,2025-09-29,C078,male,20s,P06,Wide Pants,Bottoms,6900,1,6900
O01304,2025-09-29,C078,male,20s,P20,Cap,Accessories,2400,1,2400
O01305,2025-09-30,C008,male,30s,P05,Skinny Denim,Bottoms,7900,1,7900
O01305,2025-09-30,C008,male,30s,P07,Pleated Skirt,Bottoms,5900,1,5900
O01305,2025-09-30,C008,male,30s,P12,Shirt Dress,Dresses,8900,1,8900
O01306,2025-09-30,C030,female,10s,P05,Skinny Denim,Bottoms,7900,1,7900
O01306,2025-09-30,C030,female,10s,P14,Sneakers,Shoes,8900,1,8900
O01306,2025-09-30,C030,female,10s,P21,Socks Set,Accessories,1500,1,1500
O01307,2025-10-01,C014,female,10s,P04,Hoodie,Tops,5900,1,5900
O01307,2025-10-01,C014,female,10s,P09,Trench Coat,Outerwear,24800,1,24800
O01308,2025-10-01,C019,female,40s,P16,Ankle Boots,Shoes,13800,1,13800
O01308,2025-10-01,C019,female,40s,P19,Scarf,Accessories,2900,1,2900
O01309,2025-10-01,C076,male,40s,P02,Knit Sweater,Tops,6900,1,6900
O01309,2025-10-01,C076,male,40s,P06,Wide Pants,Bottoms,6900,2,13800
O01309,2025-10-01,C076,male,40s,P13,Knit Dress,Dresses,9900,2,19800
O01310,2025-10-02,C007,male,50+,P09,Trench Coat,Outerwear,24800,1,24800
O01310,2025-10-02,C007,male,50+,P15,Loafers,Shoes,11800,1,11800
O01310,2025-10-02,C007,male,50+,P18,Shoulder Bag,Bags,9800,1,9800
O01311,2025-10-02,C012,female,10s,P03,Blouse,Tops,4900,1,4900
O01311,2025-10-02,C012,female,10s,P10,Down Jacket,Outerwear,19800,1,19800
O01311,2025-10-02,C012,female,10s,P16,Ankle Boots,Shoes,13800,1,13800
O01312,2025-10-02,C015,female,30s,P01,T-shirt,Tops,2900,1,2900
O01312,2025-10-02,C015,female,30s,P15,Loafers,Shoes,11800,1,11800
O01312,2025-10-02,C015,female,30s,P19,Scarf,Accessories,2900,1,2900
O01313,2025-10-02,C017,female,40s,P18,Shoulder Bag,Bags,9800,1,9800
O01314,2025-10-02,C031,female,20s,P11,Denim Jacket,Outerwear,9800,1,9800
O01315,2025-10-02,C062,female,20s,P03,Blouse,Tops,4900,1,4900
O01315,2025-10-02,C062,female,20s,P09,Trench Coat,Outerwear,24800,1,24800
O01316,2025-10-03,C025,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O01316,2025-10-03,C025,female,20s,P20,Cap,Accessories,2400,1,2400
O01317,2025-10-03,C030,female,10s,P04,Hoodie,Tops,5900,1,5900
O01317,2025-10-03,C030,female,10s,P07,Pleated Skirt,Bottoms,5900,1,5900
O01317,2025-10-03,C030,female,10s,P14,Sneakers,Shoes,8900,1,8900
O01318,2025-10-03,C031,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O01319,2025-10-03,C031,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O01319,2025-10-03,C031,female,20s,P17,Tote Bag,Bags,6900,1,6900
O01320,2025-10-03,C031,female,20s,P01,T-shirt,Tops,2900,1,2900
O01320,2025-10-03,C031,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O01320,2025-10-03,C031,female,20s,P20,Cap,Accessories,2400,1,2400
O01321,2025-10-03,C048,male,20s,P09,Trench Coat,Outerwear,24800,1,24800
O01321,2025-10-03,C048,male,20s,P21,Socks Set,Accessories,1500,1,1500
O01322,2025-10-03,C051,male,40s,P20,Cap,Accessories,2400,1,2400
O01323,2025-10-03,C060,female,30s,P05,Skinny Denim,Bottoms,7900,1,7900
O01323,2025-10-03,C060,female,30s,P09,Trench Coat,Outerwear,24800,1,24800
O01323,2025-10-03,C060,female,30s,P17,Tote Bag,Bags,6900,1,6900
O01324,2025-10-03,C061,female,20s,P10,Down Jacket,Outerwear,19800,1,19800
O01325,2025-10-04,C003,female,40s,P08,Chino Pants,Bottoms,5900,1,5900
O01326,2025-10-04,C003,female,40s,P14,Sneakers,Shoes,8900,1,8900
O01326,2025-10-04,C003,female,40s,P16,Ankle Boots,Shoes,13800,1,13800
O01327,2025-10-04,C009,female,50+,P17,Tote Bag,Bags,6900,1,6900
O01327,2025-10-04,C009,female,50+,P19,Scarf,Accessories,2900,1,2900
O01328,2025-10-04,C013,female,20s,P01,T-shirt,Tops,2900,1,2900
O01328,2025-10-04,C013,female,20s,P14,Sneakers,Shoes,8900,1,8900
O01329,2025-10-04,C027,female,40s,P04,Hoodie,Tops,5900,1,5900
O01329,2025-10-04,C027,female,40s,P10,Down Jacket,Outerwear,19800,2,39600
O01330,2025-10-04,C027,female,40s,P02,Knit Sweater,Tops,6900,1,6900
O01330,2025-10-04,C027,female,40s,P19,Scarf,Accessories,2900,1,2900
O01331,2025-10-05,C054,male,10s,P06,Wide Pants,Bottoms,6900,1,6900
O01331,2025-10-05,C054,male,10s,P16,Ankle Boots,Shoes,13800,2,27600
O01332,2025-10-05,C056,female,20s,P13,Knit Dress,Dresses,9900,1,9900
O01332,2025-10-05,C056,female,20s,P17,Tote Bag,Bags,6900,1,6900
O01333,2025-10-06,C020,female,20s,P02,Knit Sweater,Tops,6900,2,13800
O01334,2025-10-06,C059,male,30s,P19,Scarf,Accessories,2900,1,2900
O01335,2025-10-06,C085,female,40s,P11,Denim Jacket,Outerwear,9800,1,9800
O01335,2025-10-06,C085,female,40s,P16,Ankle Boots,Shoes,13800,1,13800
O01336,2025-10-07,C013,female,20s,P06,Wide Pants,Bottoms,6900,1,6900
O01337,2025-10-07,C014,female,10s,P07,Pleated Skirt,Bottoms,5900,1,5900
O01337,2025-10-07,C014,female,10s,P13,Knit Dress,Dresses,9900,1,9900
O01337,2025-10-07,C014,female,10s,P20,Cap,Accessories,2400,1,2400
O01338,2025-10-07,C019,female,40s,P04,Hoodie,Tops,5900,1,5900
O01338,2025-10-07,C019,female,40s,P14,Sneakers,Shoes,8900,1,8900
O01338,2025-10-07,C019,female,40s,P20,Cap,Accessories,2400,1,2400
O01339,2025-10-07,C021,female,30s,P09,Trench Coat,Outerwear,24800,1,24800
O01339,2025-10-07,C021,female,30s,P12,Shirt Dress,Dresses,8900,1,8900
O01340,2025-10-07,C033,male,40s,P10,Down Jacket,Outerwear,19800,1,19800
O01340,2025-10-07,C033,male,40s,P14,Sneakers,Shoes,8900,1,8900
O01340,2025-10-07,C033,male,40s,P19,Scarf,Accessories,2900,1,2900
O01341,2025-10-08,C047,female,20s,P20,Cap,Accessories,2400,1,2400
O01342,2025-10-08,C079,male,40s,P12,Shirt Dress,Dresses,8900,1,8900
O01343,2025-10-09,C028,female,20s,P06,Wide Pants,Bottoms,6900,1,6900
O01343,2025-10-09,C028,female,20s,P08,Chino Pants,Bottoms,5900,2,11800
O01344,2025-10-09,C050,female,50+,P20,Cap,Accessories,2400,2,4800
O01345,2025-10-10,C018,female,40s,P02,Knit Sweater,Tops,6900,1,6900
O01345,2025-10-10,C018,female,40s,P06,Wide Pants,Bottoms,6900,1,6900
O01346,2025-10-10,C050,female,50+,P05,Skinny Denim,Bottoms,7900,1,7900
O01347,2025-10-10,C082,male,20s,P02,Knit Sweater,Tops,6900,1,6900
O01347,2025-10-10,C082,male,20s,P19,Scarf,Accessories,2900,1,2900
O01348,2025-10-11,C008,male,30s,P18,Shoulder Bag,Bags,9800,1,9800
O01349,2025-10-11,C012,female,10s,P14,Sneakers,Shoes,8900,1,8900
O01349,2025-10-11,C012,female,10s,P20,Cap,Accessories,2400,1,2400
O01350,2025-10-12,C012,female,10s,P02,Knit Sweater,Tops,6900,1,6900
O01351,2025-10-12,C042,female,20s,P04,Hoodie,Tops,5900,1,5900
O01352,2025-10-12,C078,male,20s,P19,Scarf,Accessories,2900,1,2900
O01353,2025-10-13,C012,female,10s,P06,Wide Pants,Bottoms,6900,1,6900
O01353,2025-10-13,C012,female,10s,P10,Down Jacket,Outerwear,19800,1,19800
O01354,2025-10-14,C016,female,40s,P09,Trench Coat,Outerwear,24800,2,49600
O01354,2025-10-14,C016,female,40s,P14,Sneakers,Shoes,8900,1,8900
O01355,2025-10-14,C020,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O01355,2025-10-14,C020,female,20s,P04,Hoodie,Tops,5900,1,5900
O01355,2025-10-14,C020,female,20s,P16,Ankle Boots,Shoes,13800,1,13800
O01356,2025-10-14,C065,male,20s,P08,Chino Pants,Bottoms,5900,1,5900
O01357,2025-10-14,C065,male,20s,P06,Wide Pants,Bottoms,6900,1,6900
O01358,2025-10-15,C036,female,30s,P02,Knit Sweater,Tops,6900,1,6900
O01359,2025-10-15,C039,female,20s,P10,Down Jacket,Outerwear,19800,1,19800
O01359,2025-10-15,C039,female,20s,P17,Tote Bag,Bags,6900,1,6900
O01359,2025-10-15,C039,female,20s,P19,Scarf,Accessories,2900,1,2900
O01360,2025-10-16,C011,female,40s,P07,Pleated Skirt,Bottoms,5900,1,5900
O01360,2025-10-16,C011,female,40s,P11,Denim Jacket,Outerwear,9800,1,9800
O01360,2025-10-16,C011,female,40s,P14,Sneakers,Shoes,8900,1,8900
O01361,2025-10-16,C013,female,20s,P04,Hoodie,Tops,5900,1,5900
O01361,2025-10-16,C013,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O01362,2025-10-16,C014,female,10s,P07,Pleated Skirt,Bottoms,5900,1,5900
O01363,2025-10-16,C036,female,30s,P06,Wide Pants,Bottoms,6900,1,6900
O01363,2025-10-16,C036,female,30s,P14,Sneakers,Shoes,8900,1,8900
O01364,2025-10-17,C021,female,30s,P10,Down Jacket,Outerwear,19800,1,19800
O01364,2025-10-17,C021,female,30s,P14,Sneakers,Shoes,8900,1,8900
O01365,2025-10-17,C029,female,30s,P06,Wide Pants,Bottoms,6900,1,6900
O01365,2025-10-17,C029,female,30s,P11,Denim Jacket,Outerwear,9800,1,9800
O01366,2025-10-17,C045,female,20s,P13,Knit Dress,Dresses,9900,1,9900
O01367,2025-10-17,C047,female,20s,P19,Scarf,Accessories,2900,1,2900
O01368,2025-10-17,C067,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O01369,2025-10-18,C013,female,20s,P03,Blouse,Tops,4900,1,4900
O01370,2025-10-18,C020,female,20s,P04,Hoodie,Tops,5900,2,11800
O01370,2025-10-18,C020,female,20s,P08,Chino Pants,Bottoms,5900,1,5900
O01371,2025-10-18,C043,female,20s,P09,Trench Coat,Outerwear,24800,1,24800
O01371,2025-10-18,C043,female,20s,P15,Loafers,Shoes,11800,1,11800
O01372,2025-10-19,C002,male,50+,P04,Hoodie,Tops,5900,1,5900
O01372,2025-10-19,C002,male,50+,P10,Down Jacket,Outerwear,19800,2,39600
O01373,2025-10-19,C016,female,40s,P07,Pleated Skirt,Bottoms,5900,1,5900
O01373,2025-10-19,C016,female,40s,P16,Ankle Boots,Shoes,13800,1,13800
O01374,2025-10-19,C018,female,40s,P02,Knit Sweater,Tops,6900,1,6900
O01375,2025-10-19,C053,female,30s,P01,T-shirt,Tops,2900,1,2900
O01375,2025-10-19,C053,female,30s,P02,Knit Sweater,Tops,6900,1,6900
O01376,2025-10-20,C018,female,40s,P21,Socks Set,Accessories,1500,1,1500
O01377,2025-10-20,C019,female,40s,P08,Chino Pants,Bottoms,5900,1,5900
O01378,2025-10-20,C030,female,10s,P09,Trench Coat,Outerwear,24800,1,24800
O01378,2025-10-20,C030,female,10s,P10,Down Jacket,Outerwear,19800,1,19800
O01378,2025-10-20,C030,female,10s,P16,Ankle Boots,Shoes,13800,1,13800
O01379,2025-10-21,C001,male,10s,P13,Knit Dress,Dresses,9900,1,9900
O01379,2025-10-21,C001,male,10s,P16,Ankle Boots,Shoes,13800,1,13800
O01380,2025-10-21,C062,female,20s,P08,Chino Pants,Bottoms,5900,1,5900
O01380,2025-10-21,C062,female,20s,P15,Loafers,Shoes,11800,1,11800
O01380,2025-10-21,C062,female,20s,P20,Cap,Accessories,2400,1,2400
O01381,2025-10-22,C049,female,30s,P09,Trench Coat,Outerwear,24800,1,24800
O01382,2025-10-23,C017,female,40s,P14,Sneakers,Shoes,8900,1,8900
O01382,2025-10-23,C017,female,40s,P18,Shoulder Bag,Bags,9800,1,9800
O01383,2025-10-23,C030,female,10s,P09,Trench Coat,Outerwear,24800,1,24800
O01383,2025-10-23,C030,female,10s,P11,Denim Jacket,Outerwear,9800,1,9800
O01384,2025-10-23,C044,female,20s,P04,Hoodie,Tops,5900,1,5900
O01384,2025-10-23,C044,female,20s,P15,Loafers,Shoes,11800,1,11800
O01385,2025-10-24,C012,female,10s,P02,Knit Sweater,Tops,6900,1,6900
O01386,2025-10-24,C027,female,40s,P18,Shoulder Bag,Bags,9800,1,9800
O01386,2025-10-24,C027,female,40s,P21,Socks Set,Accessories,1500,2,3000
O01387,2025-10-25,C009,female,50+,P04,Hoodie,Tops,5900,1,5900
O01387,2025-10-25,C009,female,50+,P07,Pleated Skirt,Bottoms,5900,1,5900
O01387,2025-10-25,C009,female,50+,P17,Tote Bag,Bags,6900,1,6900
O01388,2025-10-25,C011,female,40s,P01,T-shirt,Tops,2900,1,2900
O01388,2025-10-25,C011,female,40s,P07,Pleated Skirt,Bottoms,5900,1,5900
O01389,2025-10-25,C012,female,10s,P16,Ankle Boots,Shoes,13800,1,13800
O01389,2025-10-25,C012,female,10s,P19,Scarf,Accessories,2900,1,2900
O01390,2025-10-26,C030,female,10s,P02,Knit Sweater,Tops,6900,1,6900
O01390,2025-10-26,C030,female,10s,P14,Sneakers,Shoes,8900,1,8900
O01390,2025-10-26,C030,female,10s,P15,Loafers,Shoes,11800,1,11800
O01391,2025-10-26,C041,female,20s,P09,Trench Coat,Outerwear,24800,2,49600
O01392,2025-10-26,C047,female,20s,P10,Down Jacket,Outerwear,19800,1,19800
O01392,2025-10-26,C047,female,20s,P19,Scarf,Accessories,2900,1,2900
O01393,2025-10-26,C053,female,30s,P04,Hoodie,Tops,5900,1,5900
O01393,2025-10-26,C053,female,30s,P09,Trench Coat,Outerwear,24800,1,24800
O01394,2025-10-27,C001,male,10s,P21,Socks Set,Accessories,1500,1,1500
O01395,2025-10-27,C010,female,10s,P11,Denim Jacket,Outerwear,9800,1,9800
O01395,2025-10-27,C010,female,10s,P16,Ankle Boots,Shoes,13800,1,13800
O01396,2025-10-27,C018,female,40s,P06,Wide Pants,Bottoms,6900,1,6900
O01396,2025-10-27,C018,female,40s,P10,Down Jacket,Outerwear,19800,1,19800
O01396,2025-10-27,C018,female,40s,P18,Shoulder Bag,Bags,9800,1,9800
O01397,2025-10-27,C038,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O01397,2025-10-27,C038,female,20s,P04,Hoodie,Tops,5900,2,11800
O01398,2025-10-27,C068,female,20s,P09,Trench Coat,Outerwear,24800,1,24800
O01399,2025-10-28,C002,male,50+,P14,Sneakers,Shoes,8900,2,17800
O01399,2025-10-28,C002,male,50+,P20,Cap,Accessories,2400,2,4800
O01400,2025-10-28,C021,female,30s,P09,Trench Coat,Outerwear,24800,1,24800
O01401,2025-10-29,C016,female,40s,P02,Knit Sweater,Tops,6900,1,6900
O01401,2025-10-29,C016,female,40s,P16,Ankle Boots,Shoes,13800,1,13800
O01401,2025-10-29,C016,female,40s,P20,Cap,Accessories,2400,1,2400
O01402,2025-10-29,C019,female,40s,P04,Hoodie,Tops,5900,1,5900
O01403,2025-10-29,C040,female,40s,P03,Blouse,Tops,4900,1,4900
O01404,2025-10-29,C040,female,40s,P11,Denim Jacket,Outerwear,9800,1,9800
O01404,2025-10-29,C040,female,40s,P14,Sneakers,Shoes,8900,1,8900
O01405,2025-10-30,C017,female,40s,P16,Ankle Boots,Shoes,13800,2,27600
O01406,2025-10-30,C055,female,30s,P17,Tote Bag,Bags,6900,1,6900
O01407,2025-10-30,C081,male,30s,P13,Knit Dress,Dresses,9900,1,9900
O01407,2025-10-30,C081,male,30s,P18,Shoulder Bag,Bags,9800,1,9800
O01408,2025-10-31,C010,female,10s,P04,Hoodie,Tops,5900,1,5900
O01408,2025-10-31,C010,female,10s,P14,Sneakers,Shoes,8900,1,8900
O01409,2025-10-31,C079,male,40s,P09,Trench Coat,Outerwear,24800,1,24800
O01410,2025-11-01,C069,female,40s,P09,Trench Coat,Outerwear,24800,1,24800
O01411,2025-11-02,C005,female,20s,P18,Shoulder Bag,Bags,9800,1,9800
O01412,2025-11-02,C011,female,40s,P20,Cap,Accessories,2400,1,2400
O01413,2025-11-02,C015,female,30s,P05,Skinny Denim,Bottoms,7900,2,15800
O01413,2025-11-02,C015,female,30s,P15,Loafers,Shoes,11800,1,11800
O01414,2025-11-02,C071,female,40s,P04,Hoodie,Tops,5900,1,5900
O01414,2025-11-02,C071,female,40s,P15,Loafers,Shoes,11800,1,11800
O01415,2025-11-03,C012,female,10s,P01,T-shirt,Tops,2900,1,2900
O01415,2025-11-03,C012,female,10s,P04,Hoodie,Tops,5900,1,5900
O01416,2025-11-03,C013,female,20s,P04,Hoodie,Tops,5900,1,5900
O01416,2025-11-03,C013,female,20s,P12,Shirt Dress,Dresses,8900,1,8900
O01416,2025-11-03,C013,female,20s,P21,Socks Set,Accessories,1500,1,1500
O01417,2025-11-03,C019,female,40s,P03,Blouse,Tops,4900,1,4900
O01417,2025-11-03,C019,female,40s,P10,Down Jacket,Outerwear,19800,1,19800
O01417,2025-11-03,C019,female,40s,P13,Knit Dress,Dresses,9900,1,9900
O01418,2025-11-03,C021,female,30s,P07,Pleated Skirt,Bottoms,5900,1,5900
