mesh_code,est_all,emp_all,est_manufacturing,emp_manufacturing,est_ict,emp_ict,est_wholesale_retail,emp_wholesale_retail,est_finance,emp_finance,est_real_estate,emp_real_estate,est_professional,emp_professional,est_accommodation_food,emp_accommodation_food,est_medical_welfare,emp_medical_welfare,lat,lon,ward_code,ward_ja
533944662,62,348,0,0,1,2,7,138,0,0,14,28,7,18,2,11,6,30,35.71875,139.584375,13120,練馬区
533944663,105,1229,3,8,4,135,22,231,1,15,16,40,5,14,9,179,13,256,35.72291666666667,139.578125,13120,練馬区
533944664,67,794,2,11,1,2,14,57,1,2,6,19,5,40,8,137,12,405,35.72291666666667,139.584375,13120,練馬区
533944671,71,465,2,7,4,7,12,61,0,0,16,37,8,17,5,118,7,97,35.71875,139.59062500000002,13115,杉並区
533944672,76,956,2,3,1,2,13,70,0,0,17,32,7,52,4,20,12,377,35.71875,139.596875,13115,杉並区
533944673,106,1226,5,38,6,42,23,395,0,0,15,36,6,12,9,48,14,123,35.72291666666667,139.59062500000002,13120,練馬区
533944674,48,625,1,1,1,1,7,20,0,0,11,23,4,9,1,1,2,69,35.72291666666667,139.596875,13120,練馬区
533944681,77,766,0,0,1,25,11,192,0,0,18,55,6,24,3,38,16,165,35.71875,139.603125,13115,杉並区
533944682,65,620,2,4,2,2,11,204,0,0,8,16,3,5,4,33,11,182,35.71875,139.609375,13115,杉並区
533944683,102,880,0,0,8,70,19,130,3,21,6,16,4,12,12,60,17,200,35.72291666666667,139.603125,13115,杉並区
533944684,85,673,2,17,4,101,10,43,0,0,13,26,9,20,2,20,12,183,35.72291666666667,139.609375,13115,杉並区
533944691,100,1080,7,39,5,52,23,269,0,0,13,43,6,25,2,33,8,63,35.71875,139.61562500000002,13115,杉並区
533944692,87,662,3,8,1,1,19,111,0,0,13,30,10,20,2,10,15,204,35.71875,139.62187500000002,13115,杉並区
533944693,203,1546,3,16,3,12,56,466,4,65,16,38,8,22,30,104,23,403,35.72291666666667,139.61562500000002,13115,杉並区
533944694,192,1549,4,14,3,25,36,240,1,17,19,74,8,26,24,146,44,595,35.72291666666667,139.62187500000002,13115,杉並区
533944752,85,458,1,2,5,40,14,29,0,0,15,32,7,44,8,21,11,94,35.72708333333333,139.571875,13120,練馬区
533944754,62,895,2,20,2,3,15,126,0,0,10,19,3,21,4,172,11,345,35.73125,139.571875,13120,練馬区
533944761,348,2627,6,38,10,105,70,616,4,30,34,170,10,25,50,376,51,606,35.72708333333333,139.578125,13120,練馬区
533944762,86,453,6,26,3,3,8,59,2,7,23,62,11,29,4,12,8,149,35.72708333333333,139.584375,13120,練馬区
533944763,105,1157,2,29,1,4,23,180,0,0,19,53,2,7,8,170,15,266,35.73125,139.578125,13120,練馬区
533944764,43,660,1,2,1,1,8,310,1,2,5,8,1,1,4,41,11,150,35.73125,139.584375,13120,練馬区
533944771,320,2362,4,15,8,38,63,553,4,56,27,90,12,38,66,395,51,429,35.72708333333333,139.59062500000002,13120,練馬区
533944772,59,495,1,3,4,55,7,29,0,0,11,27,3,12,4,50,12,156,35.72708333333333,139.596875,13120,練馬区
533944773,64,1036,2,3,2,7,12,62,0,0,10,27,6,162,2,4,9,141,35.73125,139.59062500000002,13120,練馬区
533944774,99,905,3,113,3,7,26,206,0,0,6,19,10,20,11,142,9,98,35.73125,139.596875,13120,練馬区
533944781,166,1696,2,18,9,217,26,258,2,17,23,62,7,45,22,89,15,127,35.72708333333333,139.603125,13120,練馬区
533944782,91,1247,1,10,11,119,15,78,0,0,18,70,8,30,4,84,4,59,35.72708333333333,139.609375,13115,杉並区
533944783,80,516,8,101,3,8,13,84,0,0,8,16,6,37,5,53,9,54,35.73125,139.603125,13120,練馬区
533944784,83,520,4,12,6,9,11,182,0,0,15,33,3,5,6,27,6,70,35.73125,139.609375,13120,練馬区
533944791,102,1181,1,2,3,115,23,358,0,0,16,63,6,17,8,39,21,411,35.72708333333333,139.61562500000002,13115,杉並区
533944792,127,882,2,3,8,84,22,166,1,3,26,61,9,37,11,48,11,162,35.72708333333333,139.62187500000002,13115,杉並区
533944793,84,642,4,15,4,15,21,115,2,41,6,15,9,27,4,77,7,89,35.73125,139.61562500000002,13120,練馬区
533944794,55,425,6,18,0,0,3,15,0,0,14,24,4,6,8,23,2,82,35.73125,139.62187500000002,13120,練馬区
533944852,66,530,1,24,4,23,7,76,1,2,6,9,9,25,5,134,7,118,35.73541666666667,139.571875,13120,練馬区
533944854,55,334,3,9,4,10,5,38,0,0,4,8,5,9,3,12,9,145,35.73958333333334,139.571875,13120,練馬区
533944861,100,913,2,46,3,6,17,200,0,0,15,54,7,20,6,56,14,167,35.73541666666667,139.578125,13120,練馬区
533944862,60,394,5,35,2,7,8,70,0,0,11,13,4,17,1,4,9,115,35.73541666666667,139.584375,13120,練馬区
533944863,84,531,2,10,3,6,16,49,0,0,9,23,3,12,3,6,9,224,35.73958333333334,139.578125,13120,練馬区
533944864,82,1369,3,10,1,2,18,117,0,0,11,22,2,3,9,461,17,441,35.73958333333334,139.584375,13120,練馬区
533944871,86,644,2,31,2,4,12,195,1,10,5,12,12,33,5,23,16,193,35.73541666666667,139.59062500000002,13120,練馬区
533944872,58,441,2,4,4,10,10,49,0,0,5,14,3,5,5,67,7,76,35.73541666666667,139.596875,13120,練馬区
533944873,65,512,4,13,3,5,13,171,0,0,6,12,4,20,5,9,10,129,35.73958333333334,139.59062500000002,13120,練馬区
533944874,33,574,1,3,0,0,3,11,1,3,8,20,1,2,3,13,1,8,35.73958333333334,139.596875,13120,練馬区
533944881,59,405,2,3,2,3,8,47,1,17,9,25,4,10,2,34,10,142,35.73541666666667,139.603125,13120,練馬区
533944882,72,497,2,5,3,6,10,47,0,0,6,14,7,14,2,2,7,171,35.73541666666667,139.609375,13120,練馬区
533944883,50,285,1,4,1,2,2,6,0,0,10,26,10,28,3,11,10,135,35.73958333333334,139.603125,13120,練馬区
533944884,71,477,1,2,5,58,19,131,1,4,8,17,9,17,6,77,12,126,35.73958333333334,139.609375,13120,練馬区
533944891,76,1101,4,35,1,6,24,464,0,0,6,12,7,14,2,26,8,119,35.73541666666667,139.61562500000002,13120,練馬区
533944892,118,722,4,22,2,21,22,96,0,0,20,47,10,39,8,28,18,297,35.73541666666667,139.62187500000002,13120,練馬区
533944893,123,1262,6,47,3,21,39,571,1,1,10,32,5,16,15,198,22,240,35.73958333333334,139.61562500000002,13120,練馬区
533944894,79,478,2,2,3,10,15,54,0,0,8,29,2,10,4,12,15,228,35.73958333333334,139.62187500000002,13120,練馬区
533944952,77,740,2,10,1,2,9,72,1,2,15,41,6,11,3,25,14,239,35.743750000000006,139.571875,13120,練馬区
533944954,138,877,1,12,3,4,32,180,2,109,12,47,7,16,16,102,25,151,35.747916666666676,139.571875,13120,練馬区
533944961,38,306,5,13,3,3,4,17,0,0,1,5,2,5,1,10,13,187,35.743750000000006,139.578125,13120,練馬区
533944962,56,294,3,18,1,7,4,17,0,0,6,29,7,14,3,26,10,51,35.743750000000006,139.584375,13120,練馬区
533944963,85,715,3,9,2,3,19,70,1,1,2,3,9,20,6,37,11,164,35.747916666666676,139.578125,13120,練馬区
533944964,248,2798,1,5,3,61,68,901,3,54,29,109,11,41,34,455,45,706,35.747916666666676,139.584375,13120,練馬区
533944971,44,493,0,0,0,0,5,14,0,0,6,14,6,14,7,39,6,141,35.743750000000006,139.59062500000002,13120,練馬区
533944972,86,873,4,8,5,18,12,57,0,0,16,35,8,14,6,95,10,141,35.743750000000006,139.596875,13120,練馬区
533944973,176,1591,3,230,1,1,29,282,2,52,16,59,14,55,17,166,40,355,35.747916666666676,139.59062500000002,13120,練馬区
533944974,58,338,2,11,2,13,6,12,0,0,8,12,4,6,4,11,9,124,35.747916666666676,139.596875,13120,練馬区
533944981,499,4245,6,81,8,26,94,1083,10,156,38,274,24,81,91,786,76,804,35.743750000000006,139.603125,13120,練馬区
533944982,245,2168,2,8,4,40,50,552,3,49,38,157,9,30,30,250,48,658,35.743750000000006,139.609375,13120,練馬区
533944983,44,290,1,3,1,2,4,9,0,0,13,28,3,16,0,0,4,37,35.747916666666676,139.603125,13120,練馬区
533944984,68,1176,2,6,4,342,5,109,0,0,11,32,4,12,9,38,16,300,35.747916666666676,139.609375,13120,練馬区
533944991,98,2227,1,35,1,1,17,189,1,3,13,37,6,75,9,94,13,1296,35.743750000000006,139.61562500000002,13120,練馬区
533944992,82,679,5,13,4,5,13,203,4,4,6,16,6,9,1,5,6,92,35.743750000000006,139.62187500000002,13120,練馬区
533944993,90,853,0,0,6,20,20,239,1,19,19,62,10,36,5,84,6,62,35.747916666666676,139.61562500000002,13120,練馬区
533944994,143,2744,8,69,1,1,48,637,0,0,8,25,2,39,10,133,10,249,35.747916666666676,139.62187500000002,13120,練馬区
533945001,126,1300,5,43,8,158,25,211,0,0,14,42,12,116,8,22,16,310,35.66875,139.628125,13112,世田谷区
533945002,218,2284,3,40,4,7,43,530,2,11,25,88,20,75,32,299,20,107,35.66875,139.634375,13115,杉並区
533945003,62,269,1,3,4,5,10,64,0,0,9,14,10,22,2,11,6,39,35.67291666666667,139.628125,13115,杉並区
533945004,55,337,1,1,2,2,11,52,1,1,9,19,5,16,2,10,6,106,35.67291666666667,139.634375,13115,杉並区
533945011,117,1663,8,38,4,7,19,210,1,3,6,28,4,10,14,105,15,238,35.66875,139.640625,13115,杉並区
533945012,201,2203,5,35,8,30,31,254,5,96,22,93,16,120,33,194,30,308,35.66875,139.646875,13115,杉並区
533945013,66,425,1,2,2,3,10,48,0,0,7,16,6,22,5,50,13,127,35.67291666666667,139.640625,13115,杉並区
533945014,56,1274,0,0,0,0,6,82,0,0,15,32,4,11,3,24,5,100,35.67291666666667,139.646875,13115,杉並区
533945021,242,2732,5,25,13,89,48,400,1,3,26,152,23,73,40,443,24,242,35.66875,139.65312500000002,13112,世田谷区
533945022,133,880,8,64,5,17,36,268,0,0,16,67,8,15,7,14,14,230,35.66875,139.659375,13112,世田谷区
533945023,90,1450,1,3,2,316,14,175,1,28,20,54,3,263,11,75,10,96,35.67291666666667,139.65312500000002,13115,杉並区
533945024,247,3043,8,103,12,411,55,406,2,11,37,74,18,990,30,138,27,292,35.67291666666667,139.659375,13115,杉並区
533945031,80,388,3,6,4,5,11,113,0,0,20,42,8,19,1,2,6,37,35.66875,139.665625,13112,世田谷区
533945032,124,785,2,7,8,31,25,146,2,10,15,76,19,57,15,85,8,200,35.66875,139.671875,13112,世田谷区
533945033,499,5320,7,72,24,239,108,1258,7,489,51,258,42,350,86,958,51,447,35.67291666666667,139.665625,13113,渋谷区
533945034,213,4991,8,629,3,25,54,1520,7,87,17,67,19,149,25,340,16,129,35.67291666666667,139.671875,13113,渋谷区
533945041,293,3619,6,34,19,146,54,629,5,54,36,216,33,627,39,411,25,197,35.66875,139.67812500000002,13113,渋谷区
533945042,508,3232,13,53,37,271,105,756,2,3,47,144,55,289,86,486,50,402,35.66875,139.68437500000002,13113,渋谷区
533945043,105,1060,2,8,7,22,13,44,2,3,22,59,14,408,10,45,11,331,35.67291666666667,139.67812500000002,13113,渋谷区
533945044,254,2975,9,199,18,68,49,1148,2,2,34,123,39,569,16,83,18,181,35.67291666666667,139.68437500000002,13113,渋谷区
533945051,430,4161,15,78,51,780,88,1335,1,2,39,149,51,274,58,403,26,189,35.66875,139.690625,13113,渋谷区
533945053,104,1359,4,29,5,40,23,118,0,0,9,67,23,190,6,142,3,87,35.67291666666667,139.690625,13113,渋谷区
533945061,756,8014,12,97,26,212,308,3092,6,30,69,497,76,588,95,1183,17,783,35.66875,139.703125,13113,渋谷区
533945062,954,9218,12,100,48,1207,400,3642,3,4,73,312,68,401,102,1332,38,256,35.66875,139.709375,13113,渋谷区
533945063,327,3106,9,25,25,351,97,1180,3,8,35,272,35,188,40,348,11,60,35.67291666666667,139.703125,13113,渋谷区
533945064,829,12869,32,307,82,2064,250,3811,10,84,76,488,121,724,75,543,21,361,35.67291666666667,139.709375,13113,渋谷区
533945071,894,15364,14,231,80,3494,230,3000,23,739,93,1054,120,2523,87,924,52,566,35.66875,139.71562500000002,13103,港区
533945072,356,2515,6,48,23,221,63,383,3,8,56,250,79,384,23,179,26,170,35.66875,139.721875,13103,港区
533945073,448,9822,17,594,56,3545,97,1231,6,71,43,191,84,651,36,287,12,323,35.67291666666667,139.71562500000002,13113,渋谷区
533945074,713,16412,16,1870,96,1741,131,5860,24,1089,77,322,151,1629,44,1060,33,270,35.67291666666667,139.721875,13103,港区
533945081,484,7305,16,444,68,1187,73,747,5,67,37,218,99,1154,48,1191,19,825,35.66875,139.728125,13103,港区
533945082,619,6520,9,59,88,2172,85,1247,5,8,82,278,105,746,58,439,22,210,35.66875,139.734375,13103,港区
533945083,563,19437,12,236,74,2184,136,7478,18,251,46,362,105,2338,32,436,30,449,35.67291666666667,139.728125,13103,港区
533945084,789,28867,17,1366,98,5980,104,2485,25,674,88,2232,101,5976,142,1333,48,1017,35.67291666666667,139.734375,13103,港区
533945091,944,41390,14,716,103,14032,116,4052,65,874,91,407,192,10606,120,3728,38,592,35.66875,139.74062500000002,13103,港区
533945092,1155,51560,37,3417,92,11531,190,6816,81,3121,76,2837,259,8539,92,3479,36,2852,35.66875,139.74687500000002,13103,港区
533945093,1069,34977,15,267,115,12047,127,5652,73,3765,90,1306,199,4664,206,1881,43,324,35.67291666666667,139.74062500000002,13103,港区
533945094,564,53290,11,2442,33,2494,61,1772,24,159,70,1555,98,1882,45,513,18,1668,35.67291666666667,139.74687500000002,13101,千代田区
533945101,47,138,1,1,4,6,8,27,1,2,11,25,9,13,0,0,1,1,35.677083333333336,139.628125,13115,杉並区
533945102,162,817,1,1,4,5,24,299,2,5,28,63,14,28,18,69,28,188,35.677083333333336,139.634375,13115,杉並区
533945103,287,1627,2,8,4,15,70,506,2,19,25,53,11,44,57,324,50,360,35.681250000000006,139.628125,13115,杉並区
533945104,158,1773,2,7,2,5,29,569,2,15,36,87,9,20,14,148,20,314,35.681250000000006,139.634375,13115,杉並区
533945111,215,1961,4,28,4,9,42,441,0,0,50,163,9,45,25,176,21,221,35.677083333333336,139.640625,13115,杉並区
533945112,174,1522,3,6,3,77,35,228,5,89,24,111,8,104,29,224,29,233,35.677083333333336,139.646875,13115,杉並区
533945113,71,900,4,13,1,2,12,81,0,0,12,25,6,11,8,165,7,117,35.681250000000006,139.640625,13115,杉並区
533945114,172,1018,7,29,4,17,46,322,0,0,23,54,9,46,11,73,20,196,35.681250000000006,139.646875,13115,杉並区
533945121,72,446,2,4,2,2,12,21,0,0,13,34,6,22,6,19,9,155,35.677083333333336,139.65312500000002,13115,杉並区
533945122,160,2411,6,123,7,918,35,564,5,177,21,64,7,78,11,74,18,151,35.677083333333336,139.659375,13115,杉並区
533945123,86,637,6,33,3,3,15,200,0,0,16,40,7,10,5,6,13,243,35.681250000000006,139.65312500000002,13115,杉並区
533945124,196,1346,7,95,4,6,40,379,1,9,21,47,18,55,31,146,27,271,35.681250000000006,139.659375,13115,杉並区
533945131,252,1414,7,31,14,96,58,403,1,1,35,98,16,41,34,165,27,191,35.677083333333336,139.665625,13113,渋谷区
533945132,353,4690,16,207,29,362,60,894,2,18,35,88,46,206,26,126,30,307,35.677083333333336,139.671875,13113,渋谷区
533945133,118,464,10,99,3,4,18,88,1,2,29,57,7,20,8,42,5,36,35.681250000000006,139.665625,13114,中野区
533945134,166,860,6,49,7,20,38,154,1,1,27,63,14,55,15,52,20,218,35.681250000000006,139.671875,13113,渋谷区
533945141,497,5163,10,104,35,522,94,1086,5,69,47,267,41,281,112,685,42,468,35.677083333333336,139.67812500000002,13113,渋谷区
533945142,152,2030,6,31,10,100,33,183,3,18,19,47,20,439,9,73,16,201,35.677083333333336,139.68437500000002,13113,渋谷区
533945143,234,1675,9,78,5,15,45,265,4,17,15,51,14,203,38,190,28,346,35.681250000000006,139.67812500000002,13113,渋谷区
533945144,599,21519,20,1306,67,3232,91,5064,9,938,56,1396,64,1964,95,1599,45,592,35.681250000000006,139.68437500000002,13113,渋谷区
533945151,197,1310,1,3,10,108,38,416,0,0,37,99,28,147,27,136,17,142,35.677083333333336,139.690625,13113,渋谷区
533945152,4,647,0,0,0,0,0,0,0,0,2,12,0,0,0,0,1,14,35.677083333333336,139.696875,13113,渋谷区
533945153,321,10047,6,61,32,2815,65,1663,2,2,44,1095,58,248,17,137,22,330,35.681250000000006,139.690625,13113,渋谷区
533945154,349,4147,13,271,43,387,56,826,5,144,41,234,56,436,30,185,16,170,35.681250000000006,139.696875,13113,渋谷区
533945161,306,4132,20,100,46,768,68,1211,4,559,27,213,59,347,17,181,10,97,35.677083333333336,139.703125,13113,渋谷区
533945162,826,10683,57,466,67,1571,281,4759,6,110,88,1155,114,794,44,287,25,278,35.677083333333336,139.709375,13113,渋谷区
533945163,982,17169,34,343,124,2178,150,1871,16,91,88,2093,171,1394,92,759,50,1358,35.681250000000006,139.703125,13113,渋谷区
533945164,363,6572,9,58,41,947,81,1092,5,147,38,1868,70,606,18,124,23,614,35.681250000000006,139.709375,13113,渋谷区
533945171,5,180,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,35.677083333333336,139.71562500000002,13104,新宿区
533945172,16,1347,1,1,0,0,1,3,0,0,0,0,2,6,2,7,0,0,35.677083333333336,139.721875,13103,港区
533945173,68,5678,0,0,3,37,12,108,1,6,12,50,11,54,10,197,7,3593,35.681250000000006,139.71562500000002,13104,新宿区
533945174,170,5299,3,37,10,623,26,547,3,87,18,63,10,131,28,248,17,364,35.681250000000006,139.721875,13104,新宿区
533945181,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.677083333333336,139.728125,13103,港区
533945182,1100,26206,16,765,101,3980,164,2531,57,269,132,1199,175,3896,188,2373,47,682,35.677083333333336,139.734375,13103,港区
533945183,39,675,4,7,2,9,6,163,0,0,4,44,11,82,2,35,0,0,35.681250000000006,139.728125,13103,港区
533945184,520,29439,8,334,48,8479,101,3058,33,1367,39,2079,86,2051,41,2201,27,439,35.681250000000006,139.734375,13101,千代田区
533945191,530,12072,1,5,41,1544,50,1390,55,3307,36,684,150,1023,28,298,22,570,35.677083333333336,139.74062500000002,13101,千代田区
533945192,11,1086,0,0,0,0,2,8,0,0,0,0,0,0,2,13,0,0,35.677083333333336,139.74687500000002,13101,千代田区
533945193,1140,21568,20,444,126,4450,133,3641,42,1564,93,345,258,2770,72,1062,42,506,35.681250000000006,139.74062500000002,13101,千代田区
533945194,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.681250000000006,139.74687500000002,13101,千代田区
533945201,148,1084,7,20,5,6,35,287,2,31,22,84,10,18,15,162,18,211,35.68541666666667,139.628125,13115,杉並区
533945202,45,186,0,0,0,0,4,18,0,0,17,35,7,11,2,3,3,69,35.68541666666667,139.634375,13115,杉並区
533945203,49,542,1,2,2,10,6,64,0,0,4,11,3,5,4,4,4,50,35.68958333333334,139.628125,13115,杉並区
533945204,58,278,3,8,5,6,9,32,1,2,11,28,5,37,2,19,3,37,35.68958333333334,139.634375,13115,杉並区
533945211,16,139,0,0,1,2,2,8,0,0,2,5,1,3,2,11,0,0,35.68541666666667,139.640625,13115,杉並区
533945212,44,438,2,25,3,9,5,35,0,0,10,27,3,5,3,19,7,156,35.68541666666667,139.646875,13115,杉並区
533945213,96,464,3,6,5,6,20,54,0,0,12,22,5,38,4,22,11,169,35.68958333333334,139.640625,13115,杉並区
533945214,34,282,6,27,2,4,4,26,0,0,6,15,3,9,1,1,2,10,35.68958333333334,139.646875,13115,杉並区
533945221,90,1765,4,50,3,7,13,146,0,0,13,24,12,21,7,56,10,467,35.68541666666667,139.65312500000002,13115,杉並区
533945222,242,2317,5,32,5,40,63,1054,2,140,21,67,7,35,48,305,22,126,35.68541666666667,139.659375,13114,中野区
533945223,154,1069,3,37,1,3,31,248,2,13,18,42,9,12,14,81,25,327,35.68958333333334,139.65312500000002,13115,杉並区
533945224,89,1688,11,59,1,4,14,114,0,0,12,28,2,5,3,12,11,526,35.68958333333334,139.659375,13115,杉並区
533945231,155,1718,7,93,5,32,23,305,4,30,38,76,13,24,9,38,23,353,35.68541666666667,139.665625,13114,中野区
533945232,227,1370,15,66,9,32,54,379,2,27,34,59,11,23,19,63,22,176,35.68541666666667,139.671875,13114,中野区
533945233,182,2108,13,153,7,47,29,360,0,0,23,56,11,84,21,76,22,377,35.68958333333334,139.665625,13114,中野区
533945234,282,1829,10,109,6,54,66,575,1,14,41,88,15,60,31,101,27,310,35.68958333333334,139.671875,13114,中野区
533945241,161,669,13,38,7,41,24,119,0,0,29,56,9,16,10,28,9,111,35.68541666666667,139.67812500000002,13113,渋谷区
533945242,290,3571,12,790,14,47,51,354,2,11,41,168,14,148,48,359,28,677,35.68541666666667,139.68437500000002,13113,渋谷区
533945243,265,2189,16,126,13,262,51,548,2,25,37,86,18,136,27,186,17,169,35.68958333333334,139.67812500000002,13114,中野区
533945244,370,6377,11,57,35,454,65,2840,3,49,63,184,46,1177,36,233,37,511,35.68958333333334,139.68437500000002,13104,新宿区
533945251,802,21431,18,288,95,4224,162,3895,54,1728,75,787,128,1075,55,1266,16,131,35.68541666666667,139.690625,13104,新宿区
533945252,1028,31301,19,129,111,5362,142,4223,46,2277,121,1424,186,2179,60,767,58,1574,35.68541666666667,139.696875,13113,渋谷区
533945253,659,45765,9,210,65,5140,94,2653,58,2846,87,3985,82,2229,60,1259,30,1275,35.68958333333334,139.690625,13104,新宿区
533945254,1567,52585,9,185,43,3846,488,8914,91,2812,140,3556,82,2590,293,5794,85,2427,35.68958333333334,139.696875,13104,新宿区
533945261,960,27162,20,175,90,3739,199,4223,19,444,90,1563,150,1372,115,2673,60,390,35.68541666666667,139.703125,13113,渋谷区
533945262,2,41,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,35.68541666666667,139.709375,13104,新宿区
533945263,1621,36016,8,375,42,2516,719,11147,38,1059,100,1529,72,1019,337,5628,54,964,35.68958333333334,139.703125,13104,新宿区
533945264,2104,27277,39,513,238,5034,267,3300,37,817,260,2637,390,3778,412,2598,59,566,35.68958333333334,139.709375,13104,新宿区
533945271,220,2793,9,65,26,267,34,353,2,7,52,133,35,728,13,139,10,476,35.68541666666667,139.71562500000002,13104,新宿区
533945272,504,4993,10,98,28,313,71,1048,1,13,67,193,130,656,39,262,33,353,35.68541666666667,139.721875,13104,新宿区
533945273,1121,14848,48,495,169,3302,171,2670,17,1354,111,798,252,1949,74,953,35,401,35.68958333333334,139.71562500000002,13104,新宿区
533945274,966,9119,13,94,100,1569,139,1676,11,368,99,599,142,924,244,949,51,336,35.68958333333334,139.721875,13104,新宿区
533945281,797,12436,10,108,51,3040,128,1890,21,1167,76,273,156,946,127,1003,53,523,35.68541666666667,139.728125,13104,新宿区
533945282,704,31262,14,333,68,2361,106,7696,46,4182,75,897,157,6191,41,611,39,711,35.68541666666667,139.734375,13101,千代田区
533945283,584,11102,20,129,65,2352,93,2970,5,368,44,184,141,1938,38,262,19,318,35.68958333333334,139.728125,13104,新宿区
533945284,709,19111,18,590,75,4500,92,2946,24,1049,61,684,172,4055,56,533,29,254,35.68958333333334,139.734375,13101,千代田区
533945291,1400,25543,28,491,189,7386,185,4450,69,2290,104,653,410,3734,75,890,63,746,35.68541666666667,139.74062500000002,13101,千代田区
533945292,23,1779,0,0,2,332,3,655,4,21,2,32,4,194,0,0,0,0,35.68541666666667,139.74687500000002,13101,千代田区
533945293,489,7960,6,57,59,670,67,638,14,115,67,403,96,1024,28,380,27,578,35.68958333333334,139.74062500000002,13101,千代田区
533945294,147,6981,1,2,19,1568,20,668,20,929,24,1189,25,809,3,7,3,102,35.68958333333334,139.74687500000002,13101,千代田区
533945301,42,225,2,4,2,4,6,32,0,0,7,16,4,6,2,8,5,100,35.69375,139.628125,13115,杉並区
533945302,93,567,2,7,5,10,18,76,0,0,9,25,12,100,4,26,13,156,35.69375,139.634375,13115,杉並区
533945303,55,267,2,6,6,19,3,21,0,0,21,39,7,9,1,4,4,133,35.69791666666667,139.628125,13115,杉並区
533945304,299,4779,6,27,21,176,46,176,4,19,41,117,43,176,19,191,38,401,35.69791666666667,139.634375,13115,杉並区
